<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.09.26	1.27460	1.27610	1.26620	1.26900	10641	0	20
2006.09.27	1.26890	1.27170	1.26700	1.27000	10604	0	20
2006.09.28	1.27010	1.27320	1.26780	1.27030	10885	0	20
2006.09.29	1.27020	1.27140	1.26390	1.26730	10862	0	20
2006.10.02	1.26830	1.27610	1.26620	1.27370	9434	0	20
2006.10.03	1.27340	1.27640	1.27190	1.27320	9096	0	20
2006.10.04	1.27310	1.27380	1.26680	1.27150	9920	0	20
2006.10.05	1.27090	1.27250	1.26710	1.26930	8303	0	20
2006.10.06	1.26890	1.27140	1.25740	1.25990	6558	0	20
2006.10.09	1.25880	1.26120	1.25840	1.25950	4630	0	20
2006.10.10	1.25960	1.26120	1.25170	1.25360	6379	0	20
2006.10.11	1.25350	1.25560	1.25020	1.25130	6586	0	20
2006.10.12	1.25140	1.25630	1.25120	1.25520	6127	0	20
2006.10.13	1.25530	1.25770	1.24830	1.25120	6139	0	20
2006.10.16	1.25010	1.25360	1.24880	1.25310	5104	0	20
2006.10.17	1.25320	1.25640	1.25080	1.25430	6741	0	20
2006.10.18	1.25420	1.25570	1.25020	1.25320	6077	0	20
2006.10.19	1.25310	1.26410	1.25270	1.26230	6333	0	20
2006.10.20	1.26240	1.26400	1.25960	1.26160	6008	0	20
2006.10.23	1.26150	1.26210	1.25350	1.25500	5589	0	20
2006.10.24	1.25510	1.25750	1.25240	1.25560	5637	0	20
2006.10.25	1.25550	1.26210	1.25510	1.26010	6296	0	20
2006.10.26	1.26030	1.27010	1.25980	1.26920	6988	0	20
2006.10.27	1.26910	1.27490	1.26620	1.27400	7433	0	20
2006.10.30	1.27300	1.27340	1.26980	1.27230	5782	0	20
2006.10.31	1.27240	1.27820	1.26770	1.27600	7330	0	20
2006.11.01	1.27610	1.27970	1.27420	1.27550	5828	0	20
2006.11.02	1.27560	1.27840	1.27360	1.27780	6476	0	20
2006.11.03	1.27770	1.27820	1.26810	1.27160	6874	0	20
2006.11.06	1.27170	1.27240	1.26890	1.27220	4991	0	20
2006.11.07	1.27230	1.28170	1.27190	1.27750	6708	0	20
2006.11.08	1.27740	1.28060	1.27450	1.27550	6538	0	20
2006.11.09	1.27560	1.28470	1.27490	1.28270	7344	0	20
2006.11.10	1.28260	1.28990	1.28260	1.28400	7606	0	20
2006.11.13	1.28510	1.28780	1.27950	1.28030	9937	0	20
