<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2005.07.09	1.73830	1.73900	1.73780	1.73840	74	0	40
2005.07.11	1.73690	1.75940	1.73580	1.75790	14292	0	40
2005.07.12	1.75770	1.77910	1.75500	1.77830	15891	0	40
2005.07.13	1.77810	1.77930	1.75260	1.76450	15096	0	40
2005.07.14	1.76470	1.76520	1.75440	1.75670	15125	0	40
2005.07.15	1.75670	1.76400	1.75100	1.75210	13766	0	40
2005.07.16	1.75200	1.75220	1.75060	1.75100	23	0	40
2005.07.18	1.75020	1.75610	1.74530	1.74880	12283	0	40
2005.07.19	1.74870	1.74940	1.73400	1.74030	13740	0	40
2005.07.20	1.74040	1.74580	1.72710	1.73770	16014	0	40
2005.07.21	1.73760	1.76190	1.73710	1.75160	15088	0	40
2005.07.22	1.75160	1.75760	1.73570	1.73850	15197	0	40
2005.07.23	1.73870	1.74210	1.73840	1.74010	105	0	40
2005.07.25	1.73780	1.74760	1.73310	1.74580	10960	0	40
2005.07.26	1.74580	1.74760	1.73480	1.73730	14143	0	40
2005.07.27	1.73730	1.74780	1.73340	1.74490	13692	0	40
2005.07.28	1.74480	1.75990	1.74040	1.75590	12279	0	40
2005.07.29	1.75570	1.76150	1.75150	1.75790	14568	0	40
2005.07.30	1.75760	1.75820	1.75610	1.75740	186	0	40
2005.08.01	1.75560	1.77340	1.75400	1.76820	12463	0	40
2005.08.02	1.76810	1.77560	1.76650	1.77080	13702	0	40
2005.08.03	1.77060	1.78340	1.76500	1.77790	12140	0	40
2005.08.04	1.77780	1.78290	1.77120	1.78060	12136	0	40
2005.08.05	1.78050	1.78280	1.77150	1.77910	13496	0	40
2005.08.06	1.77920	1.77980	1.77760	1.77840	135	0	40
2005.08.08	1.77630	1.79050	1.77270	1.78450	12538	0	40
2005.08.09	1.78430	1.79200	1.78200	1.78740	12914	0	40
2005.08.10	1.78740	1.79800	1.78630	1.79470	13278	0	40
2005.08.11	1.79480	1.81190	1.79450	1.81100	14145	0	40
2005.08.12	1.81090	1.81800	1.80730	1.81450	14185	0	40
2005.08.13	1.81440	1.81510	1.81390	1.81480	83	0	40
2005.08.15	1.81600	1.81670	1.80720	1.81170	12094	0	40
2005.08.16	1.81170	1.81480	1.80380	1.81170	14553	0	40
2005.08.17	1.81130	1.81310	1.80170	1.80600	14607	0	40
2005.08.18	1.80600	1.80940	1.79140	1.79550	12442	0	40
2005.08.19	1.79540	1.79800	1.78900	1.79550	12144	0	40
2005.08.20	1.79520	1.79530	1.79430	1.79510	76	0	40
2005.08.22	1.79660	1.80510	1.79390	1.80020	11390	0	40
2005.08.23	1.80010	1.80240	1.79620	1.80200	11939	0	40
2005.08.24	1.80170	1.80320	1.79060	1.80100	12438	0	40
2005.08.25	1.80130	1.80860	1.79770	1.80330	12582	0	40
2005.08.26	1.80340	1.81010	1.79890	1.80000	12324	0	40
2005.08.27	1.79990	1.80170	1.79980	1.80140	91	0	40
2005.08.29	1.80180	1.80900	1.79250	1.79620	11572	0	40
2005.08.30	1.79620	1.79690	1.78190	1.78660	12618	0	40
2005.08.31	1.78650	1.80600	1.78190	1.80420	12527	0	40
2005.09.01	1.80410	1.83670	1.80040	1.83450	13096	0	40
2005.09.02	1.83440	1.84520	1.83000	1.84080	13448	0	40
2005.09.03	1.84190	1.84380	1.84130	1.84380	55	0	40
2005.09.05	1.83980	1.85030	1.83720	1.84430	11796	0	40
2005.09.06	1.84430	1.84710	1.83720	1.84240	13306	0	40
2005.09.07	1.84240	1.84650	1.83520	1.83660	13327	0	40
2005.09.08	1.83650	1.84450	1.83300	1.83540	12308	0	40
2005.09.09	1.83540	1.84280	1.83190	1.83960	11690	0	40
2005.09.10	1.83950	1.84000	1.83820	1.83910	65	0	40
2005.09.12	1.84140	1.84310	1.81830	1.81960	12422	0	40
2005.09.13	1.81980	1.82520	1.81830	1.82250	12364	0	40
2005.09.14	1.82250	1.83060	1.82100	1.82390	12053	0	40
2005.09.15	1.82430	1.82470	1.80370	1.80600	12971	0	40
2005.09.16	1.80600	1.81510	1.80190	1.80810	10975	0	40
2005.09.17	1.80810	1.80890	1.80740	1.80770	57	0	40
2005.09.19	1.80380	1.80680	1.79690	1.80240	11064	0	40
2005.09.20	1.80200	1.80850	1.79770	1.79840	11634	0	40
2005.09.21	1.79820	1.81310	1.79580	1.80970	11974	0	40
2005.09.22	1.80980	1.81510	1.78790	1.79070	12153	0	40
2005.09.23	1.79060	1.79320	1.77510	1.77560	11663	0	40
2005.09.24	1.77600	1.77610	1.77510	1.77600	59	0	40
2005.09.26	1.77230	1.77980	1.77040	1.77920	10649	0	40
2005.09.27	1.77930	1.78010	1.76390	1.76640	11891	0	40
2005.09.28	1.76640	1.77200	1.76020	1.76790	11895	0	40
2005.09.29	1.76780	1.77060	1.75920	1.76140	11993	0	40
2005.09.30	1.76130	1.77340	1.75650	1.76430	12527	0	40
2005.10.01	1.76440	1.76820	1.76380	1.76820	121	0	40
2005.10.03	1.76190	1.76390	1.75190	1.75520	11976	0	40
2005.10.04	1.75530	1.76250	1.75120	1.75920	12253	0	40
2005.10.05	1.75910	1.76640	1.75750	1.76220	12093	0	40
2005.10.06	1.76210	1.78160	1.76190	1.77900	13527	0	40
2005.10.07	1.77910	1.78010	1.75760	1.76110	12277	0	40
2005.10.08	1.76160	1.76180	1.76050	1.76090	22	0	40
2005.10.10	1.76010	1.76370	1.75140	1.75640	9672	0	40
2005.10.11	1.75640	1.75660	1.74410	1.74640	10427	0	40
2005.10.12	1.74650	1.75520	1.73920	1.75170	10277	0	40
2005.10.13	1.75160	1.75760	1.74430	1.75670	10885	0	40
2005.10.14	1.75670	1.77090	1.74810	1.76850	11344	0	40
2005.10.15	1.76840	1.76990	1.76840	1.76840	47	0	40
2005.10.17	1.76830	1.77330	1.75280	1.75420	13385	0	40
2005.10.18	1.75420	1.75510	1.74230	1.75110	10915	0	40
2005.10.19	1.75100	1.76720	1.74240	1.76520	11393	0	40
2005.10.20	1.76530	1.77520	1.75950	1.77460	11130	0	40
2005.10.21	1.77450	1.78000	1.76380	1.76870	10997	0	40
2005.10.22	1.76870	1.76890	1.76820	1.76860	44	0	40
2005.10.24	1.76640	1.77320	1.76460	1.76900	9750	0	40
2005.10.25	1.76940	1.78700	1.76330	1.78450	11210	0	40
2005.10.26	1.78450	1.78690	1.77150	1.77460	11287	0	40
2005.10.27	1.77470	1.79040	1.77350	1.78350	12667	0	40
2005.10.28	1.78300	1.78600	1.77280	1.77350	12203	0	40
2005.10.29	1.77350	1.77420	1.77270	1.77400	100	0	40
2005.10.31	1.77380	1.78260	1.76720	1.76990	10941	0	40
2005.11.01	1.76980	1.77280	1.76080	1.76500	11912	0	40
2005.11.02	1.76550	1.77740	1.76230	1.77690	11506	0	40
2005.11.03	1.77690	1.77960	1.76930	1.77070	11316	0	40
2005.11.04	1.77080	1.77160	1.74570	1.74990	12563	0	40
2005.11.05	1.74970	1.75060	1.74900	1.75060	141	0	40
2005.11.07	1.74620	1.75200	1.73900	1.74420	11444	0	40
2005.11.08	1.74410	1.74490	1.73260	1.74420	11758	0	40
2005.11.09	1.74440	1.74620	1.73610	1.74350	11640	0	40
2005.11.10	1.74350	1.75190	1.73960	1.74130	11381	0	40
2005.11.11	1.74120	1.74380	1.73740	1.74180	10731	0	40
2005.11.12	1.74200	1.74350	1.74100	1.74250	141	0	40
2005.11.14	1.74230	1.74990	1.73420	1.73700	11103	0	40
2005.11.15	1.73710	1.73990	1.73040	1.73530	11514	0	40
2005.11.16	1.73540	1.73730	1.71370	1.71650	11578	0	40
2005.11.17	1.71650	1.72270	1.71470	1.71900	12107	0	40
2005.11.18	1.71920	1.72290	1.70970	1.71770	12463	0	40
2005.11.19	1.71770	1.71870	1.71480	1.71670	146	0	40
2005.11.21	1.71680	1.72470	1.71400	1.71570	11600	0	40
2005.11.22	1.71580	1.72400	1.70640	1.72240	10459	0	40
2005.11.23	1.72220	1.72610	1.71750	1.72370	10472	0	40
2005.11.24	1.72370	1.72880	1.71990	1.72270	9035	0	40
2005.11.25	1.72270	1.72360	1.71230	1.71430	9385	0	40
2005.11.26	1.71440	1.71520	1.71430	1.71440	18	0	40
2005.11.28	1.71260	1.73450	1.70470	1.72930	9892	0	40
2005.11.29	1.72930	1.73020	1.71430	1.71770	10389	0	40
2005.11.30	1.71770	1.73520	1.71620	1.72940	10272	0	40
2005.12.01	1.72930	1.73450	1.72610	1.73120	10271	0	40
2005.12.02	1.73130	1.73810	1.72480	1.73280	10261	0	40
2005.12.03	1.73300	1.73400	1.73060	1.73290	97	0	40
2005.12.05	1.73160	1.74460	1.72710	1.74220	9614	0	40
2005.12.06	1.74220	1.74540	1.73120	1.74120	9906	0	40
2005.12.07	1.74110	1.74310	1.72910	1.73550	9747	0	40
2005.12.08	1.73550	1.75620	1.73220	1.75290	10637	0	40
2005.12.09	1.75310	1.75680	1.74610	1.75480	9966	0	40
2005.12.10	1.75470	1.75570	1.75290	1.75430	95	0	40
2005.12.12	1.75070	1.77760	1.75020	1.77630	10017	0	40
2005.12.13	1.77630	1.77820	1.76530	1.77020	10059	0	40
2005.12.14	1.77010	1.78110	1.76840	1.77340	10637	0	40
2005.12.15	1.77320	1.77480	1.76130	1.76520	10953	0	40
2005.12.16	1.76520	1.77390	1.76260	1.77270	10584	0	40
2005.12.17	1.77290	1.77370	1.77190	1.77190	177	0	40
2005.12.19	1.76930	1.77330	1.75910	1.76280	9459	0	40
2005.12.20	1.76280	1.76860	1.75250	1.75440	10460	0	40
2005.12.21	1.75480	1.75950	1.73810	1.74500	10574	0	40
2005.12.22	1.74480	1.74610	1.73380	1.73730	10231	0	40
2005.12.23	1.73730	1.74050	1.73050	1.73370	9509	0	40
2005.12.24	1.73360	1.73380	1.73290	1.73350	39	0	40
2005.12.26	1.73330	1.73790	1.73120	1.73280	5825	0	40
2005.12.27	1.73310	1.73860	1.72640	1.72740	8134	0	40
2005.12.28	1.72710	1.74110	1.71290	1.71660	10500	0	40
2005.12.29	1.71640	1.72830	1.71640	1.72490	9937	0	40
2005.12.30	1.72510	1.72970	1.71650	1.72280	10376	0	40
2005.12.31	1.72310	1.72380	1.72220	1.72290	30	0	40
2006.01.02	1.72230	1.72490	1.71980	1.72010	5819	0	30
2006.01.03	1.72040	1.74650	1.71870	1.74630	10699	0	30
2006.01.04	1.74610	1.76190	1.74500	1.75860	11031	0	30
2006.01.05	1.75850	1.75910	1.74850	1.75590	10531	0	30
2006.01.06	1.75580	1.77230	1.75120	1.77040	10230	0	30
2006.01.07	1.77070	1.77090	1.76920	1.76950	106	0	30
2006.01.09	1.76810	1.77270	1.76270	1.76530	9930	0	30
2006.01.10	1.76530	1.77030	1.76190	1.76470	10771	0	30
2006.01.11	1.76470	1.76720	1.75170	1.76420	10754	0	30
2006.01.12	1.76420	1.77280	1.75760	1.76020	10952	0	30
2006.01.13	1.76020	1.77840	1.75930	1.77700	10109	0	30
2006.01.14	1.77690	1.77800	1.77460	1.77470	187	0	30
2006.01.16	1.77670	1.77990	1.76400	1.76840	9411	0	30
2006.01.17	1.76830	1.77030	1.75860	1.76750	10000	0	30
2006.01.18	1.76760	1.77070	1.75850	1.76380	10568	0	30
2006.01.19	1.76390	1.76410	1.75270	1.75970	10506	0	30
2006.01.20	1.75960	1.77270	1.75410	1.77110	10607	0	30
2006.01.21	1.77110	1.77180	1.77020	1.77090	68	0	30
2006.01.23	1.77150	1.78840	1.77130	1.78740	10873	0	30
2006.01.24	1.78730	1.78980	1.78050	1.78450	10356	0	30
2006.01.25	1.78460	1.79370	1.78160	1.78400	10739	0	30
2006.01.26	1.78390	1.78920	1.77770	1.77950	9936	0	30
2006.01.27	1.77950	1.78810	1.76660	1.76740	11054	0	30
2006.01.28	1.76730	1.76800	1.76650	1.76800	66	0	30
2006.01.30	1.76870	1.77180	1.76340	1.76870	9300	0	30
2006.01.31	1.76860	1.78610	1.76650	1.77950	10151	0	30
2006.02.01	1.77980	1.78220	1.77250	1.77470	10172	0	30
2006.02.02	1.77450	1.78160	1.77110	1.78080	10286	0	30
2006.02.03	1.78070	1.78120	1.75920	1.76280	10111	0	30
2006.02.04	1.76310	1.76360	1.76170	1.76230	110	0	30
2006.02.06	1.76240	1.76430	1.74340	1.74770	10030	0	30
2006.02.07	1.74790	1.75180	1.74030	1.74450	9759	0	30
2006.02.08	1.74450	1.74760	1.73760	1.74150	9805	0	30
2006.02.09	1.74140	1.74670	1.73740	1.74140	9974	0	30
2006.02.10	1.74130	1.75770	1.74110	1.74430	10579	0	30
2006.02.11	1.74430	1.74570	1.74360	1.74570	120	0	30
2006.02.13	1.74340	1.74450	1.73630	1.74120	9675	0	30
2006.02.14	1.74110	1.74460	1.72780	1.73640	10201	0	30
2006.02.15	1.73640	1.74910	1.73310	1.74100	10338	0	30
2006.02.16	1.74100	1.74160	1.73060	1.73940	10011	0	30
2006.02.17	1.73930	1.74260	1.73290	1.74220	10345	0	30
2006.02.18	1.74210	1.74290	1.74030	1.74050	115	0	30
2006.02.20	1.74150	1.74640	1.74050	1.74360	8794	0	30
2006.02.21	1.74350	1.74780	1.74110	1.74570	9803	0	30
2006.02.22	1.74560	1.74690	1.73740	1.74370	9741	0	30
2006.02.23	1.74370	1.75570	1.74140	1.75120	10303	0	30
2006.02.24	1.75120	1.75390	1.74270	1.74570	10000	0	30
2006.02.25	1.74580	1.74640	1.74490	1.74490	123	0	30
2006.02.27	1.74340	1.74540	1.73760	1.73990	9575	0	30
2006.02.28	1.74000	1.75710	1.73730	1.75360	10057	0	30
2006.03.01	1.75370	1.75960	1.74610	1.74970	9988	0	30
2006.03.02	1.74970	1.75510	1.74330	1.75340	9881	0	30
2006.03.03	1.75330	1.75870	1.75000	1.75540	9908	0	30
2006.03.04	1.75540	1.75610	1.75450	1.75450	107	0	30
2006.03.06	1.75630	1.76260	1.74660	1.75040	10016	0	30
2006.03.07	1.75050	1.75110	1.73300	1.73620	10528	0	30
2006.03.08	1.73600	1.74220	1.73430	1.73870	10081	0	30
2006.03.09	1.73870	1.74140	1.73460	1.73550	10623	0	30
2006.03.10	1.73550	1.74030	1.72310	1.72630	10163	0	30
2006.03.11	1.72590	1.72680	1.72540	1.72600	48	0	30
2006.03.13	1.72610	1.73380	1.72310	1.73300	9501	0	30
2006.03.14	1.73270	1.74870	1.73270	1.74630	10496	0	30
2006.03.15	1.74620	1.74960	1.74160	1.74780	10007	0	30
2006.03.16	1.74790	1.75970	1.74370	1.75730	10277	0	30
2006.03.17	1.75720	1.75810	1.75110	1.75650	9706	0	30
2006.03.18	1.75650	1.75660	1.75470	1.75550	116	0	30
2006.03.20	1.75530	1.75900	1.75280	1.75630	9063	0	30
2006.03.21	1.75630	1.75650	1.74500	1.74770	10399	0	30
2006.03.22	1.74780	1.75100	1.74520	1.74710	9563	0	30
2006.03.23	1.74700	1.74750	1.73270	1.73480	9654	0	30
2006.03.24	1.73450	1.74460	1.73090	1.74250	9798	0	30
2006.03.25	1.74250	1.74310	1.74150	1.74200	94	0	30
2006.03.27	1.74290	1.74960	1.74140	1.74650	9300	0	30
2006.03.28	1.74640	1.75390	1.74260	1.74380	10548	0	30
2006.03.29	1.74370	1.74450	1.73150	1.73520	9453	0	30
2006.03.30	1.73520	1.74860	1.73340	1.74650	10508	0	30
2006.03.31	1.74660	1.74800	1.73360	1.73710	10397	0	30
2006.04.01	1.73720	1.73850	1.73670	1.73720	300	0	30
2006.04.03	1.73650	1.74070	1.72500	1.73920	9671	0	30
2006.04.04	1.73920	1.75790	1.73690	1.75500	9986	0	30
2006.04.05	1.75510	1.76190	1.74800	1.75360	10602	0	30
2006.04.06	1.75360	1.75990	1.74890	1.75320	10748	0	30
2006.04.07	1.75330	1.75370	1.73940	1.74290	10674	0	30
2006.04.08	1.74290	1.74420	1.74160	1.74210	222	0	30
2006.04.10	1.74280	1.74750	1.73760	1.74280	8424	0	30
2006.04.11	1.74270	1.74960	1.73930	1.74890	9565	0	30
2006.04.12	1.74890	1.75750	1.74600	1.74950	9439	0	30
2006.04.13	1.74940	1.75640	1.74840	1.75240	10163	0	30
2006.04.14	1.75230	1.75360	1.75060	1.75130	7183	0	30
2006.04.15	1.75130	1.75140	1.75030	1.75120	24	0	30
2006.04.17	1.75320	1.77500	1.75310	1.76930	9257	0	30
2006.04.18	1.76940	1.78360	1.76790	1.78300	10004	0	30
2006.04.19	1.78290	1.79380	1.77950	1.79280	10242	0	30
2006.04.20	1.79280	1.79340	1.77550	1.77880	10050	0	30
2006.04.21	1.77870	1.78500	1.77490	1.78270	9603	0	30
2006.04.22	1.78250	1.78330	1.78130	1.78240	171	0	30
2006.04.24	1.78680	1.79340	1.77920	1.78830	10006	0	30
2006.04.25	1.78830	1.79450	1.78260	1.78830	9955	0	30
2006.04.26	1.78830	1.79120	1.78000	1.78460	10497	0	30
2006.04.27	1.78460	1.80480	1.78190	1.80190	10170	0	30
2006.04.28	1.80200	1.82620	1.80000	1.82570	10618	0	30
2006.04.29	1.82570	1.82680	1.82510	1.82570	120	0	30
2006.05.01	1.82360	1.84160	1.82050	1.82540	9122	0	30
2006.05.02	1.82550	1.84280	1.82060	1.83980	10443	0	30
2006.05.03	1.83980	1.84790	1.83540	1.84200	10662	0	30
2006.05.04	1.84210	1.85520	1.83360	1.85190	10675	0	30
2006.05.05	1.85180	1.86250	1.84750	1.85920	10501	0	30
2006.05.06	1.85920	1.85990	1.85870	1.85950	74	0	30
2006.05.08	1.86280	1.86930	1.85490	1.85920	9991	0	30
2006.05.09	1.85910	1.86920	1.85130	1.86730	9915	0	30
2006.05.10	1.86730	1.87360	1.86020	1.86380	10746	0	30
2006.05.11	1.86360	1.88600	1.85310	1.88270	10972	0	30
2006.05.12	1.88270	1.90010	1.88160	1.89460	11850	0	30
2006.05.13	1.89470	1.89610	1.89350	1.89470	172	0	30
2006.05.15	1.89660	1.89990	1.87640	1.87900	10028	0	30
2006.05.16	1.87900	1.88980	1.87450	1.88790	10429	0	30
2006.05.17	1.88790	1.90270	1.87750	1.88290	11516	0	30
2006.05.18	1.88300	1.89500	1.87910	1.89330	10761	0	30
2006.05.19	1.89330	1.89650	1.87000	1.87960	11324	0	30
2006.05.20	1.87960	1.87990	1.87720	1.87780	136	0	30
2006.05.22	1.87710	1.88890	1.86320	1.88680	10150	0	30
2006.05.23	1.88680	1.88870	1.87760	1.88000	10573	0	30
2006.05.24	1.88000	1.88640	1.86520	1.86880	11644	0	30
2006.05.25	1.86870	1.87480	1.86650	1.87320	10361	0	30
2006.05.26	1.87330	1.87760	1.85310	1.85940	10593	0	30
2006.05.27	1.85930	1.86000	1.85870	1.85940	233	0	30
2006.05.29	1.85800	1.86450	1.85610	1.85990	8999	0	30
2006.05.30	1.86000	1.88700	1.85800	1.88390	11152	0	30
2006.05.31	1.88390	1.88600	1.86850	1.86960	11185	0	30
2006.06.01	1.86970	1.87280	1.85630	1.86570	10513	0	30
2006.06.02	1.86560	1.88630	1.86080	1.88240	10368	0	30
2006.06.03	1.88260	1.88260	1.88060	1.88190	108	0	30
2006.06.05	1.88330	1.88820	1.87170	1.87220	10186	0	30
2006.06.06	1.87230	1.87750	1.85890	1.86060	11201	0	30
2006.06.07	1.86050	1.86500	1.85290	1.85450	10913	0	30
